
 #iteration number           7
 # x, rho, total pressure p, vx, vy, vz, By, Bz
    -0.500000000E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.498998999E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.497997998E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.496996997E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.495995996E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.494994995E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.493993994E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.492992993E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.491991992E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.490990991E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.489989990E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.488988989E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.487987988E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
    -0.486986987E+00     0.100000000E+01     0.100000000E+01     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00     0.000000000E+00
